real,prediction
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
4,23.52
7,12.95
0,0.0
4,36.92
0,0.0
30,23.76
68,65.77
0,0.0
3,36.92
75,90.19
30,24.44
0,0.0
0,0.0
0,0.0
0,0.0
1,23.82
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
6,25.69
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
9,10.36
1,5.34
0,0.0
30,24.47
0,0.0
0,0.0
0,0.0
0,0.0
20,18.13
0,0.0
0,0.0
0,0.0
0,0.0
14,27.98
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,4.18
20,17.67
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
5,4.17
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,9.49
3,5.16
0,0.0
0,0.0
100,70.3
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
4,9.33
30,23.14
17,6.53
1,20.13
0,0.0
4,10.02
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
20,8.42
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
3,7.7
1,3.72
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
25,22.69
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,4.45
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,10.87
0,0.0
2,5.18
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
20,11.14
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
6,6.78
0,0.0
0,0.0
50,23.8
0,0.0
3,5.5
0,0.0
0,0.0
2,10.42
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
85,57.45
6,4.95
0,0.0
0,0.0
0,0.0
0,0.0
2,4.3
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
10,13.08
0,0.0
1,4.67
0,0.0
0,0.0
0,0.0
0,0.0
2,4.68
0,0.0
0,0.0
0,0.0
3,3.08
3,2.05
0,0.0
0,0.0
0,0.0
12,7.96
0,0.0
27,8.52
5,3.3
0,0.0
0,0.0
3,13.02
0,0.0
0,0.0
1,4.64
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
76,52.29
34,52.27
340,251.85
340,300.34
380,326.24
14,15.33
20,10.33
90,112.71
2,7.25
20,19.29
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
4,12.89
0,0.0
30,35.72
0,0.0
30,46.48
24,20.78
0,0.0
0,0.0
0,0.0
0,0.0
2,16.13
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
12,17.41
0,0.0
0,0.0
1,22.01
0,0.0
3,12.99
0,0.0
0,0.0
0,0.0
0,0.0
3,12.45
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
3,2.38
4,1.49
0,0.0
0,0.0
0,0.0
3,4.71
0,0.0
14,7.34
0,0.0
0,0.0
13,10.86
11,8.35
2,16.07
0,0.0
2,4.9
0,0.0
0,0.0
2,6.75
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
15,43.01
49,49.58
320,322.93
240,258.22
300,301.28
21,20.78
8,11.61
160,134.32
0,0.0
30,22.96
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,27.36
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
5,2.04
0,0.0
0,0.0
0,0.0
7,23.27
0,0.0
30,26.97
0,0.0
80,63.04
9,22.97
8,2.4
0,0.0
0,0.0
0,0.0
65,28.75
0,0.0
15,10.35
3,6.14
0,0.0
6,15.74
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
10,8.46
2,7.63
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
3,14.53
0,0.0
0,0.0
3,9.11
0,0.0
3,14.56
1,1.88
0,0.0
0,0.0
0,0.0
2,12.97
0,0.0
0,0.0
0,0.0
0,0.0
1,13.56
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,2.92
0,0.0
0,0.0
0,0.0
1,10.57
0,0.0
14,8.96
9,8.29
0,0.0
9,14.9
54,40.06
190,68.31
0,0.0
20,9.43
0,0.0
0,0.0
20,22.07
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
77,94.28
180,172.6
260,258.59
300,318.93
24,21.18
16,17.47
170,101.3
19,25.68
8,15.26
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
8,13.65
1,3.59
0,0.0
0,0.0
0,0.0
7,14.31
0,0.0
3,9.61
0,0.0
20,10.8
0,0.0
5,3.72
10,9.92
0,0.0
0,0.0
3,13.24
0,0.0
15,15.16
12,17.57
0,0.0
1,12.9
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
6,9.01
10,15.69
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
50,40.98
16,19.48
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,1.8
0,0.0
0,0.0
0,0.0
9,5.17
0,0.0
0,0.0
0,0.0
0,0.0
24,17.52
18,18.59
6,7.02
0,0.0
20,7.63
49,21.27
23,18.69
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
36,53.28
118,84.12
340,176.9
10,33.5
360,284.95
11,6.95
12,9.42
12,26.64
0,0.0
20,11.64
9,11.46
4,3.92
6,13.16
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,2.57
0,0.0
0,0.0
0,0.0
7,11.51
0,0.0
3,8.61
0,0.0
15,19.82
15,14.82
0,0.0
0,0.0
0,0.0
0,0.0
13,16.14
0,0.0
25,20.43
0,0.0
10,18.8
3,5.78
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
7,6.1
1,6.73
2,12.93
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
5,6.65
0,0.0
0,0.0
9,7.05
0,0.0
10,6.87
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,2.02
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
52,46.2
52,36.1
0,0.0
0,0.0
15,12.24
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
92,213.84
44,48.21
210,269.49
25,42.83
380,342.78
4,10.14
2,7.93
0,0.0
0,0.0
2,10.68
0,0.0
1,3.26
0,0.0
0,0.0
0,0.0
1,39.9
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
15,15.91
0,0.0
6,7.06
0,0.0
30,19.55
3,41.06
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
29,28.87
0,0.0
15,9.42
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,6.85
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
8,33.88
0,0.0
0,0.0
7,8.0
1,3.87
11,33.61
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,7.32
3,4.65
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
53,53.62
53,53.54
0,0.0
0,0.0
14,18.72
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
14,75.63
120,118.6
200,159.18
400,352.08
4,13.39
16,16.43
20,29.06
0,0.0
8,11.44
0,0.0
3,3.79
7,36.14
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
10,50.68
0,0.0
6,39.13
0,0.0
10,47.46
128,81.18
8,3.39
80,47.0
0,0.0
0,0.0
1,65.9
0,0.0
50,60.73
0,0.0
12,37.63
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
4,8.23
2,12.17
0,0.0
0,0.0
0,0.0
3,8.7
0,0.0
0,0.0
9,27.43
0,0.0
4,9.37
10,13.29
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,24.67
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
14,20.87
0,0.0
0,0.0
25,58.27
0,0.0
0,0.0
0,0.0
0,0.0
4,44.54
0,0.0
0,0.0
0,0.0
0,0.0
2,52.51
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
6,289.93
0,0.0
0,0.0
0,0.0
0,0.0
5,61.8
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,4.34
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
4,31.05
0,0.0
10,60.58
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
90,86.63
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,63.91
0,0.0
0,0.0
0,0.0
0,0.0
25,63.09
80,85.47
4,4.89
3,29.68
100,67.72
20,27.82
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
5,65.46
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
12,13.76
0,0.0
0,0.0
15,65.07
0,0.0
0,0.0
0,0.0
0,0.0
30,59.53
0,0.0
0,0.0
0,0.0
0,0.0
12,70.95
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,13.42
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,89.03
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
3,61.88
0,0.0
2,11.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,10.83
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
5,16.45
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
4,11.43
0,0.0
0,0.0
90,103.6
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
7,10.63
0,0.0
0,0.0
4,64.66
0,0.0
0,0.0
0,0.0
0,0.0
18,96.4
76,78.58
2,10.74
1,20.18
0,0.0
10,70.7
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
3,64.74
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
7,6.73
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
20,30.12
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,4.78
0,0.0
0,0.0
8,15.85
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,8.49
0,0.0
0,0.0
3,10.56
0,0.0
0,0.0
0,0.0
0,0.0
10,10.7
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,7.12
4,6.95
0,0.0
0,0.0
70,47.76
0,0.0
0,0.0
0,0.0
0,0.0
3,14.73
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
30,13.42
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,6.6
0,0.0
0,0.0
8,11.72
0,0.0
2,6.77
0,0.0
0,0.0
0,0.0
2,5.8
1,6.73
0,0.0
0,0.0
0,0.0
0,0.0
4,2.63
0,0.0
0,0.0
0,0.0
1,10.27
0,0.0
5,9.48
1,11.0
0,0.0
14,18.4
14,12.06
28,18.55
0,0.0
7,5.55
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
52,81.21
42,55.78
340,328.38
350,311.36
390,333.03
10,18.97
8,11.3
110,145.17
0,0.0
25,17.44
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,1.81
0,0.0
0,0.0
0,0.0
1,24.27
0,0.0
0,0.0
0,0.0
0,0.0
3,33.06
0,0.0
25,28.3
0,0.0
30,34.91
44,37.45
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
7,18.79
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,15.49
0,0.0
4,16.23
1,14.56
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
23,16.98
0,0.0
0,0.0
2,16.08
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,14.42
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,2.57
4,2.11
0,0.0
0,0.0
0,0.0
1,5.23
0,0.0
3,8.13
0,0.0
0,0.0
12,18.01
12,15.79
0,0.0
0,0.0
7,10.53
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
51,45.72
136,96.74
340,307.25
200,180.1
350,311.45
26,15.27
8,12.42
56,83.58
0,0.0
12,21.65
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1,10.05
0,0.0
0,0.0
0,0.0
0,0.0
2,10.26
0,0.0
15,23.26
0,0.0
70,69.0
1,11.89
0,0.0
0,0.0
0,0.0
0,0.0
8,17.92
0,0.0
9,10.55
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
9,8.65
2,8.9
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2,7.92
0,0.0
3,7.73
25,12.34
3,2.41
2,4.95
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
4,2.89
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
12,5.87
14,10.91
0,0.0
1,18.59
167,20.35
55,24.18
0,0.0
6,8.42
0,0.0
0,0.0
8,25.25
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
