"Species";"Iteration";"Method";"RMSE";"RSE";"R2"
"SASO";51;"Linear_Regression";30,7787709110495;1,37642197122987;-0,376421971229875
"SASO";52;"Linear_Regression";32,4762034924799;1,38731556677335;-0,387315566773352
"SASO";53;"Linear_Regression";47,185787055929;1,90274056579838;-0,902740565798381
"SASO";54;"Linear_Regression";22,807828158014;1,5790282192065;-0,579028219206499
"SASO";55;"Linear_Regression";35,3832851115042;1,45862738801788;-0,458627388017881
"SASO";56;"Linear_Regression";32,3107444883566;1,85757648995264;-0,857576489952636
"SASO";57;"Linear_Regression";34,4211623838533;1,59965494073743;-0,599654940737433
"SASO";58;"Linear_Regression";30,6925715242737;1,28104014281151;-0,281040142811507
"SASO";59;"Linear_Regression";41,2654734647686;1,05047381645791;-0,0504738164579073
"SASO";60;"Linear_Regression";28,3444885955776;1,71139697525803;-0,711396975258032
"SASO";61;"Linear_Regression";32,0521164718716;1,56704155906218;-0,567041559062185
"SASO";62;"Linear_Regression";28,6820222508033;1,28737052750343;-0,287370527503432
"SASO";63;"Linear_Regression";32,5099930960103;1,24558287433977;-0,245582874339771
"SASO";64;"Linear_Regression";30,5923308749576;2,01434412505577;-1,01434412505577
"SASO";65;"Linear_Regression";33,4081927315341;1,17529061693294;-0,175290616932937
"SASO";66;"Linear_Regression";28,1691294143669;1,13341361267892;-0,133413612678924
"SASO";67;"Linear_Regression";30,5009156234707;2,75482986431066;-1,75482986431066
"SASO";68;"Linear_Regression";28,2589354479756;1,58253663594969;-0,58253663594969
"SASO";69;"Linear_Regression";28,0772816997512;1,74724527179472;-0,747245271794722
"SASO";70;"Linear_Regression";24,640002580428;1,96742346291147;-0,967423462911469
"SASO";71;"Linear_Regression";33,1408393054228;1,36766361326903;-0,367663613269029
"SASO";72;"Linear_Regression";27,7690515580609;1,63473232859483;-0,634732328594834
"SASO";73;"Linear_Regression";27,8114673041025;1,09320496032256;-0,0932049603225649
"SASO";74;"Linear_Regression";28,6022300040037;2,03392723427119;-1,03392723427119
"SASO";75;"Linear_Regression";25,3540305345157;1,44468491617711;-0,444684916177112
"SASO";76;"Linear_Regression";31,4843425751202;1,2811410089465;-0,281141008946502
"SASO";77;"Linear_Regression";27,3883555235503;2,00394154821884;-1,00394154821884
"SASO";78;"Linear_Regression";26,8566591866308;1,34381123602749;-0,343811236027489
"SASO";79;"Linear_Regression";27,6633333966569;1,95206255969896;-0,952062559698961
"SASO";80;"Linear_Regression";24,3077236435274;1,48413120136351;-0,484131201363509
"SASO";81;"Linear_Regression";24,733456739429;1,25285984650919;-0,252859846509193
"SASO";82;"Linear_Regression";32,7932611759376;1,80183217645354;-0,801832176453542
"SASO";83;"Linear_Regression";25,1245501073167;1,72876731513872;-0,728767315138716
"SASO";84;"Linear_Regression";48,4903473357953;1,19942804348425;-0,199428043484247
"SASO";85;"Linear_Regression";34,3497117005621;1,21330528934695;-0,21330528934695
"SASO";86;"Linear_Regression";28,5673188765685;1,3882676883289;-0,388267688328896
"SASO";87;"Linear_Regression";21,1366351348697;2,31721365707024;-1,31721365707024
"SASO";88;"Linear_Regression";23,3026168887103;1,64816680983893;-0,648166809838928
"SASO";89;"Linear_Regression";27,5551918373339;1,92908144308652;-0,929081443086521
"SASO";90;"Linear_Regression";38,3811736991937;1,04164631369467;-0,0416463136946708
"SASO";91;"Linear_Regression";25,8823727704618;1,74764159122662;-0,747641591226615
"SASO";92;"Linear_Regression";26,6645187631707;1,39110418543886;-0,391104185438858
"SASO";93;"Linear_Regression";21,5871659665729;1,81664996750107;-0,81664996750107
"SASO";94;"Linear_Regression";27,7717087448493;1,4181823212486;-0,418182321248604
"SASO";95;"Linear_Regression";40,552089516329;1,33171699932607;-0,331716999326072
"SASO";96;"Linear_Regression";30,451081997106;1,18048103474495;-0,180481034744951
"SASO";97;"Linear_Regression";32,1408167558227;1,55322017046452;-0,553220170464524
"SASO";98;"Linear_Regression";30,5670678174234;1,5979238851046;-0,597923885104597
"SASO";99;"Linear_Regression";27,4480719788573;1,65021155828953;-0,650211558289532
"CHFU";0;"Linear_Regression";33,7126451681087;2,41802915549442;-1,41802915549442
"CHFU";1;"Linear_Regression";38,8520367276455;1,97646358199184;-0,976463581991837
"CHFU";2;"Linear_Regression";25,2333219987565;2,05456730859849;-1,05456730859849
"CHFU";3;"Linear_Regression";34,3890746489527;2,76191761785639;-1,76191761785639
"CHFU";4;"Linear_Regression";28,0177325728265;2,15683253814463;-1,15683253814463
"CHFU";5;"Linear_Regression";35,665035721574;2,13625925215138;-1,13625925215138
"CHFU";6;"Linear_Regression";39,2805811180707;2,49147112073001;-1,49147112073001
"CHFU";7;"Linear_Regression";28,5219832859902;1,81856883457131;-0,818568834571311
"CHFU";8;"Linear_Regression";29,1159119882586;2,66312698530102;-1,66312698530102
"CHFU";9;"Linear_Regression";33,9450412994518;3,4318984103678;-2,4318984103678
"CHFU";10;"Linear_Regression";26,0645166660751;3,66169181332196;-2,66169181332196
"CHFU";11;"Linear_Regression";35,0871711412538;4,7283460159909;-3,7283460159909
"CHFU";12;"Linear_Regression";32,5443888908617;2,34741238911473;-1,34741238911473
"CHFU";13;"Linear_Regression";29,8436764943625;4,25649754398272;-3,25649754398272
"CHFU";14;"Linear_Regression";30,510223251084;5,15912577956775;-4,15912577956775
"CHFU";15;"Linear_Regression";29,1971917418002;2,27529762261539;-1,27529762261539
"CHFU";16;"Linear_Regression";44,9459708082071;3,01069188847804;-2,01069188847804
"CHFU";17;"Linear_Regression";30,961799174757;3,10953092988572;-2,10953092988572
"CHFU";18;"Linear_Regression";30,3669232282798;2,595399080392;-1,595399080392
"CHFU";19;"Linear_Regression";34,2937834744496;2,69831763671006;-1,69831763671006
"CHFU";20;"Linear_Regression";28,1189261568435;2,30284390787664;-1,30284390787664
"CHFU";21;"Linear_Regression";34,8043875597938;3,28643862793437;-2,28643862793437
"CHFU";22;"Linear_Regression";34,7250252895942;3,55865892817173;-2,55865892817173
"CHFU";23;"Linear_Regression";29,4235173471245;2,5432407356874;-1,5432407356874
"CHFU";24;"Linear_Regression";32,382086695618;1,78320834557034;-0,783208345570336
"CHFU";25;"Linear_Regression";32,8560710767434;1,77264742165128;-0,772647421651285
"CHFU";26;"Linear_Regression";31,7650084043979;2,08418486080679;-1,08418486080679
"CHFU";27;"Linear_Regression";27,9681789136531;3,16464387238462;-2,16464387238462
"CHFU";28;"Linear_Regression";33,3764598509739;3,37194485262467;-2,37194485262467
"CHFU";29;"Linear_Regression";33,2461176383;2,06889678150983;-1,06889678150983
"CHFU";30;"Linear_Regression";33,3776495527864;2,72064346583715;-1,72064346583715
"CHFU";31;"Linear_Regression";29,3323688674435;2,3116845949476;-1,3116845949476
"CHFU";32;"Linear_Regression";28,2643644366553;3,19608770761939;-2,19608770761939
"CHFU";33;"Linear_Regression";33,3868629040335;3,39871720581717;-2,39871720581717
"CHFU";34;"Linear_Regression";29,8408105786766;1,92081494659332;-0,920814946593322
"CHFU";35;"Linear_Regression";34,2707427601427;2,12502901544031;-1,12502901544031
"CHFU";36;"Linear_Regression";35,202093696003;3,14983131648674;-2,14983131648674
"CHFU";37;"Linear_Regression";28,4758083202535;2,96117322322153;-1,96117322322153
"CHFU";38;"Linear_Regression";30,4127455351898;3,12430019657448;-2,12430019657448
"CHFU";39;"Linear_Regression";33,2917060190617;3,57393305153648;-2,57393305153648
"CHFU";40;"Linear_Regression";31,2154292434393;2,59619076096585;-1,59619076096585
"CHFU";41;"Linear_Regression";25,5912662747839;2,06313017059881;-1,06313017059881
"CHFU";42;"Linear_Regression";37,2140039608502;2,3210049748302;-1,3210049748302
"CHFU";43;"Linear_Regression";25,7807486318899;1,31775276291502;-0,317752762915023
"CHFU";44;"Linear_Regression";28,011067084435;2,75247273980467;-1,75247273980467
"CHFU";45;"Linear_Regression";33,9211547810944;5,07253739947189;-4,07253739947189
"CHFU";46;"Linear_Regression";32,4499276525139;4,1484110574757;-3,1484110574757
"CHFU";47;"Linear_Regression";34,7175336024016;1,8448741512957;-0,844874151295695
"CHFU";48;"Linear_Regression";24,8406821729078;1,67231046137115;-0,672310461371153
"CHFU";49;"Linear_Regression";29,3105516184667;1,77584442463742;-0,775844424637421
"CHFU";50;"Linear_Regression";27,0253518505617;2,231011331803;-1,231011331803
"CHFU";51;"Linear_Regression";28,1703715330341;4,06963047702784;-3,06963047702784
"CHFU";52;"Linear_Regression";29,9533753167446;2,1124629159524;-1,1124629159524
"CHFU";53;"Linear_Regression";36,197123476773;2,3291620394167;-1,3291620394167
"CHFU";54;"Linear_Regression";32,7777792502409;4,12168472825507;-3,12168472825507
"CHFU";55;"Linear_Regression";29,1663945118776;2,64847793279568;-1,64847793279568
"CHFU";56;"Linear_Regression";27,4130054547494;3,29076497105385;-2,29076497105385
"CHFU";57;"Linear_Regression";35,1834917174674;2,58786164097312;-1,58786164097312
"CHFU";58;"Linear_Regression";32,9930413443522;2,08687141495146;-1,08687141495146
"CHFU";59;"Linear_Regression";24,8796492909819;1,68143901124558;-0,681439011245583
"CHFU";60;"Linear_Regression";33,0526332674512;2,67973674737535;-1,67973674737535
"CHFU";61;"Linear_Regression";30,2378585829199;1,6960305212948;-0,696030521294799
"CHFU";62;"Linear_Regression";33,1377136158906;2,09773081420366;-1,09773081420366
"CHFU";63;"Linear_Regression";35,6708947118032;2,06045845103529;-1,06045845103529
"CHFU";64;"Linear_Regression";41,1842731849189;3,66951938905265;-2,66951938905265
"CHFU";65;"Linear_Regression";30,6122910417622;2,8934392291479;-1,8934392291479
"CHFU";66;"Linear_Regression";30,8426215317101;2,72085105225895;-1,72085105225895
"CHFU";67;"Linear_Regression";35,4818892469355;3,40882831447583;-2,40882831447583
"CHFU";68;"Linear_Regression";31,7378070556853;1,99240107575665;-0,99240107575665
"CHFU";69;"Linear_Regression";32,1118810157487;5,75735063449955;-4,75735063449955
"CHFU";70;"Linear_Regression";35,1328517723632;1,84024975024714;-0,840249750247143
"CHFU";71;"Linear_Regression";33,7620185661226;4,64758199315165;-3,64758199315165
"CHFU";72;"Linear_Regression";32,406615562703;3,38193569038466;-2,38193569038466
"CHFU";73;"Linear_Regression";29,7127393645142;3,27052000902806;-2,27052000902806
"CHFU";74;"Linear_Regression";35,7925400085881;3,48408611162626;-2,48408611162626
"CHFU";75;"Linear_Regression";27,7843304339236;1,71395589242348;-0,713955892423485
"CHFU";76;"Linear_Regression";28,4689642928054;2,20058995436976;-1,20058995436976
"CHFU";77;"Linear_Regression";34,1581525292125;4,26518344114486;-3,26518344114486
"CHFU";78;"Linear_Regression";31,6455616251908;2,08562782101127;-1,08562782101127
"CHFU";79;"Linear_Regression";34,3613604218514;2,31638187667399;-1,31638187667399
"CHFU";80;"Linear_Regression";33,8634209358105;2,20135659691947;-1,20135659691947
"CHFU";81;"Linear_Regression";29,3694220068145;3,24268912389471;-2,24268912389471
"CHFU";82;"Linear_Regression";36,510787622457;1,87067658420038;-0,870676584200377
"CHFU";83;"Linear_Regression";31,8805182445953;2,59237157841828;-1,59237157841828
"CHFU";84;"Linear_Regression";33,0232382587784;3,81186163846025;-2,81186163846025
"CHFU";85;"Linear_Regression";24,7790223496754;3,0198717872595;-2,0198717872595
"CHFU";86;"Linear_Regression";33,519204832452;2,27099558624037;-1,27099558624037
"CHFU";87;"Linear_Regression";26,0257608648332;1,90774125465813;-0,907741254658133
"CHFU";88;"Linear_Regression";28,8151671224432;2,39940236097901;-1,39940236097901
"CHFU";89;"Linear_Regression";30,874917436239;2,92264666312977;-1,92264666312977
"CHFU";90;"Linear_Regression";30,8477118827086;2,84101414619564;-1,84101414619564
"CHFU";91;"Linear_Regression";31,1133248859267;4,5610013348329;-3,5610013348329
"CHFU";92;"Linear_Regression";35,9773994152202;5,01107385201486;-4,01107385201486
"CHFU";93;"Linear_Regression";27,5630333338019;2,82776178457675;-1,82776178457675
"CHFU";94;"Linear_Regression";28,9460951685531;1,96798456174051;-0,967984561740511
"CHFU";95;"Linear_Regression";35,3183061251264;2,67639036097997;-1,67639036097997
"CHFU";96;"Linear_Regression";26,0182839607171;1,9785645587734;-0,9785645587734
"CHFU";97;"Linear_Regression";35,5634676827296;1,69966459222014;-0,69966459222014
"CHFU";98;"Linear_Regression";31,928004425163;2,11626428929605;-1,11626428929605
"CHFU";99;"Linear_Regression";30,7912710834325;3,01316283089362;-2,01316283089362
"PLCO";0;"Linear_Regression";28,78858116792;3,48923367997443;-2,48923367997443
"PLCO";1;"Linear_Regression";20,8383213446278;2,7312074327942;-1,7312074327942
"PLCO";2;"Linear_Regression";29,8473831550804;1,4080376972824;-0,408037697282397
"PLCO";3;"Linear_Regression";27,9034459550045;2,11828249744385;-1,11828249744385
"PLCO";4;"Linear_Regression";23,6659168464336;1,985768172649;-0,985768172649003
"PLCO";5;"Linear_Regression";22,8251216517292;3,28642885680995;-2,28642885680995
"PLCO";6;"Linear_Regression";31,9405610070023;1,92773476188771;-0,927734761887707
"PLCO";7;"Linear_Regression";27,501800848433;2,86671843600744;-1,86671843600744
"PLCO";8;"Linear_Regression";21,4598071572762;1,69514831087036;-0,695148310870363
"PLCO";9;"Linear_Regression";22,0241064891428;1,70578852738394;-0,705788527383943
"PLCO";10;"Linear_Regression";22,3701897418867;1,85595100978212;-0,855951009782122
"PLCO";11;"Linear_Regression";25,9288371609571;2,40286091209131;-1,40286091209131
"PLCO";12;"Linear_Regression";29,0615923065034;2,85542898349721;-1,85542898349721
"PLCO";13;"Linear_Regression";24,5831176598427;1,5699922790489;-0,5699922790489
"PLCO";14;"Linear_Regression";31,2655670386617;1,94883673577106;-0,948836735771061
"PLCO";15;"Linear_Regression";27,4736343670354;2,9513227943887;-1,9513227943887
"PLCO";16;"Linear_Regression";35,618704386771;1,30894362099842;-0,308943620998422
"PLCO";17;"Linear_Regression";25,1568828954867;1,57254580766085;-0,572545807660847
"PLCO";18;"Linear_Regression";28,3759269039154;2,49084180619886;-1,49084180619886
"PLCO";19;"Linear_Regression";27,1313924307435;1,82302546290203;-0,823025462902033
"PLCO";20;"Linear_Regression";32,897275122827;1,30346626748433;-0,303466267484332
"PLCO";21;"Linear_Regression";29,5313274288145;1,98488709367693;-0,98488709367693
"PLCO";22;"Linear_Regression";29,6639005829905;1,66065291334954;-0,660652913349538
"PLCO";23;"Linear_Regression";31,7969479846334;1,34038060994847;-0,340380609948475
"PLCO";24;"Linear_Regression";31,2818235247521;1,25385745932817;-0,253857459328174
"PLCO";25;"Linear_Regression";28,1608087280665;1,31146728722301;-0,311467287223007
"PLCO";26;"Linear_Regression";25,6607488904964;2,61505017194719;-1,61505017194719
"PLCO";27;"Linear_Regression";23,7897578272854;1,17579051671972;-0,17579051671972
"PLCO";28;"Linear_Regression";25,647690371285;1,85697477832636;-0,856974778326364
"PLCO";29;"Linear_Regression";28,7606048474162;1,42386888083799;-0,423868880837992
"PLCO";30;"Linear_Regression";27,3560769914436;1,32451095373138;-0,324510953731376
"PLCO";31;"Linear_Regression";22,695154063477;2,92175430581268;-1,92175430581268
"PLCO";32;"Linear_Regression";23,5330982687887;1,45041909283735;-0,450419092837347
"PLCO";33;"Linear_Regression";34,4248265768978;1,51957643663673;-0,51957643663673
"PLCO";34;"Linear_Regression";22,321464936105;1,58546968236281;-0,585469682362805
"PLCO";35;"Linear_Regression";26,3580708881918;1,61098379891287;-0,610983798912872
"PLCO";36;"Linear_Regression";31,443163762459;1,17523173906163;-0,175231739061633
"PLCO";37;"Linear_Regression";23,7653454609739;2,21376917817736;-1,21376917817736
"PLCO";38;"Linear_Regression";34,0841737723767;1,62642753800506;-0,626427538005064
"PLCO";39;"Linear_Regression";25,111223984115;3,93699513598966;-2,93699513598966
"PLCO";40;"Linear_Regression";26,8109023731167;1,82481039806471;-0,824810398064708
"PLCO";41;"Linear_Regression";21,5667166130062;2,39176001282611;-1,39176001282611
"PLCO";42;"Linear_Regression";26,3868722848902;3,73305991031105;-2,73305991031105
"PLCO";43;"Linear_Regression";26,4213302053782;1,37497565496579;-0,374975654965786
"PLCO";44;"Linear_Regression";23,2481929287001;2,22481293001931;-1,22481293001931
"PLCO";45;"Linear_Regression";24,4345443100737;1,57092903682604;-0,570929036826038
"PLCO";46;"Linear_Regression";37,5899371776382;1,77451107705202;-0,77451107705202
"PLCO";47;"Linear_Regression";25,6290085706979;2,435908948115;-1,435908948115
"PLCO";48;"Linear_Regression";22,1076044744013;2,71675336490192;-1,71675336490192
"PLCO";49;"Linear_Regression";22,8703972382513;2,36483041991269;-1,36483041991269
"PLCO";50;"Linear_Regression";29,4731939563473;1,98494853952998;-0,984948539529983
"PLCO";51;"Linear_Regression";25,807866842943;3,91975296160307;-2,91975296160307
"PLCO";52;"Linear_Regression";21,4412577703668;4,86974240440448;-3,86974240440448
"PLCO";53;"Linear_Regression";28,8696860846138;2,18867140891094;-1,18867140891094
"PLCO";54;"Linear_Regression";26,1332459220794;2,77573587107389;-1,77573587107389
"PLCO";55;"Linear_Regression";23,8668323091157;2,11738393623149;-1,11738393623149
"PLCO";56;"Linear_Regression";24,8904695746967;7,81376327200021;-6,81376327200021
"PLCO";57;"Linear_Regression";29,587212016101;3,51397147957172;-2,51397147957172
"PLCO";58;"Linear_Regression";30,353193194537;1,30143453219363;-0,301434532193627
"PLCO";59;"Linear_Regression";37,3401184411657;0,965873077145562;0,0341269228544382
"PLCO";60;"Linear_Regression";24,8917226385976;2,99227536351592;-1,99227536351592
"PLCO";61;"Linear_Regression";23,3495412603991;1,98673078805951;-0,986730788059507
"PLCO";62;"Linear_Regression";23,8047940907882;4,85735506865855;-3,85735506865855
"PLCO";63;"Linear_Regression";32,1924636787861;1,49543062462201;-0,495430624622006
"PLCO";64;"Linear_Regression";27,5819563592258;1,98682187779095;-0,986821877790952
"PLCO";65;"Linear_Regression";34,8224307399854;1,09118220603732;-0,0911822060373189
"PLCO";66;"Linear_Regression";25,2669574413621;3,77942613711494;-2,77942613711494
"PLCO";67;"Linear_Regression";34,0576900419509;1,26950901536374;-0,269509015363737
"PLCO";68;"Linear_Regression";32,1400872102192;1,04250418781051;-0,0425041878105059
"PLCO";69;"Linear_Regression";28,847116723478;1,3337574666304;-0,333757466630396
"PLCO";70;"Linear_Regression";26,6193480475469;0,885747357312611;0,114252642687389
"PLCO";71;"Linear_Regression";29,3594496927922;1,504938075327;-0,504938075327
"PLCO";72;"Linear_Regression";23,4734365052414;1,80419271533306;-0,804192715333061
"PLCO";73;"Linear_Regression";25,1853942274934;1,49049443074728;-0,490494430747281
"PLCO";74;"Linear_Regression";34,4865612043894;2,04842151745178;-1,04842151745178
"PLCO";75;"Linear_Regression";31,1884102119586;1,3748023072282;-0,374802307228197
"PLCO";76;"Linear_Regression";23,692271115379;2,29034320839992;-1,29034320839992
"PLCO";77;"Linear_Regression";23,5633477309984;1,98912396986189;-0,989123969861888
"PLCO";78;"Linear_Regression";23,7897914510631;1,94595876017503;-0,945958760175034
"PLCO";79;"Linear_Regression";41,0882964962681;1,19046438109119;-0,190464381091187
"PLCO";80;"Linear_Regression";24,7491007406087;1,75002623209541;-0,750026232095413
"PLCO";81;"Linear_Regression";23,3347203865788;2,66227634364123;-1,66227634364123
"PLCO";82;"Linear_Regression";26,1570151193105;1,4304954726414;-0,430495472641403
"PLCO";83;"Linear_Regression";27,1129468745195;1,27740700925346;-0,277407009253461
"PLCO";84;"Linear_Regression";24,3026936398081;2,88059932129908;-1,88059932129908
"PLCO";85;"Linear_Regression";25,5524257765742;1,98653430582959;-0,98653430582959
"PLCO";86;"Linear_Regression";23,1890223820617;2,26567491516982;-1,26567491516982
"PLCO";87;"Linear_Regression";21,9730223147229;1,64518573109723;-0,64518573109723
"PLCO";88;"Linear_Regression";24,0198628475015;3,02510008792021;-2,02510008792021
"PLCO";89;"Linear_Regression";32,2347940050574;1,7018754581318;-0,701875458131795
"PLCO";90;"Linear_Regression";27,6652593480478;1,09008321269822;-0,0900832126982225
"PLCO";91;"Linear_Regression";27,4998600412335;0,984159858292888;0,0158401417071119
"PLCO";92;"Linear_Regression";24,8143544765892;2,65172612593269;-1,65172612593269
"PLCO";93;"Linear_Regression";30,3885958392272;1,18780700824867;-0,187807008248666
"PLCO";94;"Linear_Regression";23,3078097962497;4,25266864952875;-3,25266864952875
"PLCO";95;"Linear_Regression";24,5194580221619;1,70014220842515;-0,700142208425152
"PLCO";96;"Linear_Regression";25,2178537404111;1,67959533548118;-0,679595335481179
"PLCO";97;"Linear_Regression";25,6740689249716;3,21982930217822;-2,21982930217822
"PLCO";98;"Linear_Regression";25,8845317734563;1,66612703880692;-0,666127038806921
"PLCO";99;"Linear_Regression";35,1118088934283;1,58673340302486;-0,586733403024864
"BEMA";0;"Linear_Regression";32,8602895860666;32,7932918981472;-31,7932918981472
"BEMA";1;"Linear_Regression";27,2015063441871;36,569701671145;-35,569701671145
"BEMA";2;"Linear_Regression";26,4415123949769;17,7279145987127;-16,7279145987127
"BEMA";3;"Linear_Regression";31,2149616849202;50,1996508790873;-49,1996508790873
"BEMA";4;"Linear_Regression";27,0645871856512;77,8949556110824;-76,8949556110824
"BEMA";5;"Linear_Regression";34,9674365544206;34,0649135524113;-33,0649135524113
"BEMA";6;"Linear_Regression";32,496851826229;46,3150280918791;-45,3150280918791
"BEMA";7;"Linear_Regression";29,4093319426798;19,2906584399241;-18,2906584399241
"BEMA";8;"Linear_Regression";27,904906785743;38,6466812238315;-37,6466812238315
"BEMA";9;"Linear_Regression";28,0174594705703;46,1274230905091;-45,1274230905091
"BEMA";10;"Linear_Regression";28,5024896955444;107,605921503649;-106,605921503649
"BEMA";11;"Linear_Regression";30,0378774423915;29,2729985080236;-28,2729985080236
"BEMA";12;"Linear_Regression";31,6923931241023;28,1160581471465;-27,1160581471465
"BEMA";13;"Linear_Regression";28,3327065258823;44,0983948006099;-43,0983948006099
"BEMA";14;"Linear_Regression";28,677686860632;45,6406864231989;-44,6406864231989
"BEMA";15;"Linear_Regression";27,1945746174415;15,0258064302927;-14,0258064302927
"BEMA";16;"Linear_Regression";30,5239354960008;19,1897698909374;-18,1897698909374
"BEMA";17;"Linear_Regression";29,3951353607813;43,7512806124175;-42,7512806124175
"BEMA";18;"Linear_Regression";32,3144570006008;46,4024326001926;-45,4024326001926
"BEMA";19;"Linear_Regression";25,564246346889;19,9904005718374;-18,9904005718374
"BEMA";20;"Linear_Regression";33,1395563100277;41,5569276397276;-40,5569276397276
"BEMA";21;"Linear_Regression";30,6375849536823;49,0511742444078;-48,0511742444078
"BEMA";22;"Linear_Regression";29,9822213999716;95,3130572630955;-94,3130572630955
"BEMA";23;"Linear_Regression";27,2850320134475;14,131843052056;-13,131843052056
"BEMA";24;"Linear_Regression";31,179019819363;37,2793050560189;-36,2793050560189
"BEMA";25;"Linear_Regression";31,9612190231553;61,0178358485538;-60,0178358485538
"BEMA";26;"Linear_Regression";29,4328727290295;28,5374832956795;-27,5374832956795
"BEMA";27;"Linear_Regression";29,8760892055134;107,024414049324;-106,024414049324
"BEMA";28;"Linear_Regression";34,264876087153;54,8335618236281;-53,8335618236281
"BEMA";29;"Linear_Regression";32,0544008818808;57,3328215597171;-56,3328215597171
"BEMA";30;"Linear_Regression";30,2607799216188;68,4320278665792;-67,4320278665792
"BEMA";31;"Linear_Regression";32,1717415992374;51,9425125481045;-50,9425125481045
"BEMA";32;"Linear_Regression";29,1375192326011;44,1277651646561;-43,1277651646561
"BEMA";33;"Linear_Regression";29,3518922273471;61,3173569536276;-60,3173569536276
"BEMA";34;"Linear_Regression";25,4981375735132;44,7050003951485;-43,7050003951485
"BEMA";35;"Linear_Regression";30,0195982401586;51,2083558748508;-50,2083558748508
"BEMA";36;"Linear_Regression";31,8064082032846;129,179466432342;-128,179466432342
"BEMA";37;"Linear_Regression";27,899882865842;38,1770304619815;-37,1770304619815
"BEMA";38;"Linear_Regression";30,9524977937895;37,8923475681742;-36,8923475681742
"BEMA";39;"Linear_Regression";33,7691994931212;77,3587128783721;-76,3587128783721
"BEMA";40;"Linear_Regression";29,7446813875341;31,9040059358147;-30,9040059358147
"BEMA";41;"Linear_Regression";31,5535637497613;37,5782607868324;-36,5782607868324
"BEMA";42;"Linear_Regression";30,5736986074264;35,9069678865619;-34,9069678865619
"BEMA";43;"Linear_Regression";26,3119558266725;22,4526808291435;-21,4526808291435
"BEMA";44;"Linear_Regression";28,0155547500731;36,6791529037504;-35,6791529037504
"BEMA";45;"Linear_Regression";34,205267977138;52,022710701183;-51,022710701183
"BEMA";46;"Linear_Regression";33,6375036342695;29,5755922589148;-28,5755922589148
"BEMA";47;"Linear_Regression";28,5541824009547;49,0667271960099;-48,0667271960099
"BEMA";48;"Linear_Regression";27,1733664245587;37,1296086522378;-36,1296086522378
"BEMA";49;"Linear_Regression";29,4818785247829;54,3037980588441;-53,3037980588441
"BEMA";50;"Linear_Regression";30,032846902294;35,8894272663132;-34,8894272663132
"BEMA";51;"Linear_Regression";33,0535927303299;25,7455649664055;-24,7455649664055
"BEMA";52;"Linear_Regression";27,9381977140976;28,3317487947583;-27,3317487947583
"BEMA";53;"Linear_Regression";36,0251397701494;52,6017278152434;-51,6017278152434
"BEMA";54;"Linear_Regression";32,8491057327519;50,6463532120301;-49,6463532120301
"BEMA";55;"Linear_Regression";26,0550472292007;22,5657104237431;-21,5657104237431
"BEMA";56;"Linear_Regression";29,9043038098311;91,0360931222104;-90,0360931222104
"BEMA";57;"Linear_Regression";32,7514284367834;20,0405234191203;-19,0405234191203
"BEMA";58;"Linear_Regression";32,6082536805499;50,9076457338195;-49,9076457338195
"BEMA";59;"Linear_Regression";29,8009562141417;68,9919891393657;-67,9919891393657
"BEMA";60;"Linear_Regression";30,9552540172338;36,6909310390367;-35,6909310390367
"BEMA";61;"Linear_Regression";25,8462412314359;17,9779551121227;-16,9779551121227
"BEMA";62;"Linear_Regression";34,6953425699384;45,7608282173875;-44,7608282173875
"BEMA";63;"Linear_Regression";30,6796076441445;29,6219126300442;-28,6219126300442
"BEMA";64;"Linear_Regression";35,1095831482356;31,0974780239032;-30,0974780239032
"BEMA";65;"Linear_Regression";30,1098705959829;26,6279217294792;-25,6279217294792
"BEMA";66;"Linear_Regression";29,6768252941157;44,7823665807162;-43,7823665807162
"BEMA";67;"Linear_Regression";31,0076813075439;83,6551305165494;-82,6551305165494
"BEMA";68;"Linear_Regression";24,8116222122181;27,7496128689278;-26,7496128689278
"BEMA";69;"Linear_Regression";27,6069575401463;26,852701132513;-25,852701132513
"BEMA";70;"Linear_Regression";26,0753764981594;7,45069184086914;-6,45069184086914
"BEMA";71;"Linear_Regression";28,5273346757353;49,8764996588184;-48,8764996588184
"BEMA";72;"Linear_Regression";29,9962561407334;27,3820871107878;-26,3820871107878
"BEMA";73;"Linear_Regression";28,928275359256;99,6382816830949;-98,6382816830949
"BEMA";74;"Linear_Regression";31,3584588502761;201,239752597473;-200,239752597473
"BEMA";75;"Linear_Regression";27,3150614936592;24,9465897340674;-23,9465897340674
"BEMA";76;"Linear_Regression";36,3540372084725;143,878204347576;-142,878204347576
"BEMA";77;"Linear_Regression";27,4533424992308;34,9262826040062;-33,9262826040062
"BEMA";78;"Linear_Regression";28,477444296459;26,0005932325627;-25,0005932325627
"BEMA";79;"Linear_Regression";27,8409992391229;21,0870910827037;-20,0870910827037
"BEMA";80;"Linear_Regression";27,4124166749397;32,8135445835036;-31,8135445835036
"BEMA";81;"Linear_Regression";30,3724041299937;61,7082947984369;-60,7082947984369
"BEMA";82;"Linear_Regression";32,2830541661226;67,1586296895103;-66,1586296895103
"BEMA";83;"Linear_Regression";32,8633052014712;40,7027495191184;-39,7027495191184
"BEMA";84;"Linear_Regression";32,0044109565245;47,097319081435;-46,097319081435
"BEMA";85;"Linear_Regression";28,6012739111527;35,6132534029658;-34,6132534029658
